player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
9621,Zurab,Khizanishvili,Zurab Khizanishvili,2013,3205,zurab-khizanishvili,UdSSR,Tiflis,Georgia,1981-10-06 00:00:00,Centre-Back,Defender,right,186,,,https://img.a.transfermarkt.technology/portrait/header/9621-1646250084.jpg?lm=1,,,,https://www.transfermarkt.co.uk/zurab-khizanishvili/profil/spieler/9621,TR1,Kayserispor Kulübü,200000,2500000
9638,Hans,Cornelis,Hans Cornelis,2014,520,hans-cornelis,Belgium,Eeklo,Belgium,1982-10-13 00:00:00,Right-Back,Defender,right,182,,Eleven Management,https://img.a.transfermarkt.technology/portrait/header/9638-1537881434.jpg?lm=1,,,,https://www.transfermarkt.co.uk/hans-cornelis/profil/spieler/9638,BE1,Cercle Brugge Koninklijke Sportvereniging,200000,2500000
9643,Karel,Geraerts,Karel Geraerts,2015,172,karel-geraerts,Belgium,Genk,Belgium,1982-01-05 00:00:00,Central Midfield,Midfield,right,186,,,https://img.a.transfermarkt.technology/portrait/header/9643-1537870495.jpg?lm=1,,,,https://www.transfermarkt.co.uk/karel-geraerts/profil/spieler/9643,BE1,Royal Charleroi Sporting Club,150000,3500000
9644,Sergey,Ignashevich,Sergey Ignashevich,2017,2410,sergey-ignashevich,UdSSR,Moskau,Russia,1979-07-14 00:00:00,Centre-Back,Defender,right,187,,prosm,https://img.a.transfermarkt.technology/portrait/header/9644-1586198056.png?lm=1,,,,https://www.transfermarkt.co.uk/sergey-ignashevich/profil/spieler/9644,RU1,PFK CSKA Moskva,25000,6750000
9645,Marat,Izmailov,Marat Izmailov,2016,16704,marat-izmailov,UdSSR,Moskau,Russia,1982-09-21 00:00:00,Attacking Midfield,Midfield,right,172,,,https://img.a.transfermarkt.technology/portrait/header/9645-1487262697.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marat-izmailov/profil/spieler/9645,RU1,FK Krasnodar,300000,7000000
9646,Dmitriy,Loskov,Dmitriy Loskov,2016,932,dmitriy-loskov,UdSSR,Kurgan,Russia,1974-02-12 00:00:00,Attacking Midfield,Midfield,both,178,,,https://img.a.transfermarkt.technology/portrait/header/9646-1511274801.jpg?lm=1,,,,https://www.transfermarkt.co.uk/dmitriy-loskov/profil/spieler/9646,RU1,"Футбольный клуб ""Локомотив"" Москва",50000,5500000
9647,Birger,Maertens,Birger Maertens,2014,968,birger-maertens,Belgium,Varsenare,Belgium,1980-06-28 00:00:00,Centre-Back,Defender,right,183,,,https://img.a.transfermarkt.technology/portrait/header/9647-1591711546.jpg?lm=1,,,,https://www.transfermarkt.co.uk/birger-maertens/profil/spieler/9647,BE1,Koninklijke Voetbal Club Westerlo,100000,2500000
9659,David,Rozehnal,David Rozehnal,2017,2861,david-rozehnal,CSSR,Šternberk,Czech Republic,1980-07-05 00:00:00,Centre-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/9659-1411385737.JPG?lm=1,,,,https://www.transfermarkt.co.uk/david-rozehnal/profil/spieler/9659,BE1,KV Oostende,100000,6500000
9665,Tim,Smolders,Tim Smolders,2014,520,tim-smolders,Belgium,Geel,Belgium,1980-08-26 00:00:00,Central Midfield,Midfield,right,191,,,https://img.a.transfermarkt.technology/portrait/header/9665-1616774263.jpg?lm=1,,,,https://www.transfermarkt.co.uk/tim-smolders/profil/spieler/9665,BE1,Cercle Brugge Koninklijke Sportvereniging,200000,1500000
9667,Stijn,Stijnen,Stijn Stijnen,2012,566,stijn-stijnen,Belgium,Hasselt,Belgium,1981-04-07 00:00:00,Goalkeeper,Goalkeeper,right,188,,,https://img.a.transfermarkt.technology/portrait/header/9667-1537874332.jpg?lm=1,,,,https://www.transfermarkt.co.uk/stijn-stijnen/profil/spieler/9667,BE1,Beerschot AC,600000,4500000
9684,Pantelis,Kafes,Pantelis Kafes,2012,2079,pantelis-kafes,Greece,Thessaloniki,Greece,1978-06-24 00:00:00,Central Midfield,Midfield,right,180,,,https://img.a.transfermarkt.technology/portrait/header/9684-1678385861.jpg?lm=1,,,,https://www.transfermarkt.co.uk/pantelis-kafes/profil/spieler/9684,GR1,Veria NPS,300000,4000000
9688,Tomas,Hübschman,Tomas Hübschman,2013,660,tomas-hubschman,CSSR,Praha,Czech Republic,1981-09-04 00:00:00,Defensive Midfield,Midfield,right,180,2024-06-30 00:00:00,Nehoda Sport,https://img.a.transfermarkt.technology/portrait/header/9688-1581043360.png?lm=1,,,,https://www.transfermarkt.co.uk/tomas-hubschman/profil/spieler/9688,UKR1,FC Shakhtar Donetsk,25000,6500000
9694,Efthymios,Kouloucheris,Efthymios Kouloucheris,2013,169,efthymios-kouloucheris,Greece,Karditsa,Greece,1981-03-10 00:00:00,Centre-Back,Defender,right,182,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/efthymios-kouloucheris/profil/spieler/9694,GR1,Panionios Athens,300000,750000
9696,Athanasios,Kostoulas,Athanasios Kostoulas,2012,6676,athanasios-kostoulas,Greece,Volos,Greece,1976-03-24 00:00:00,Centre-Back,Defender,right,179,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/athanasios-kostoulas/profil/spieler/9696,GR1,A.G.S Asteras Tripolis,150000,1600000
9697,Pavel,Krmas,Pavel Krmas,2014,60,pavel-krmas,CSSR,Broumov,Czech Republic,1980-03-03 00:00:00,Centre-Back,Defender,both,193,,SCORE,https://img.a.transfermarkt.technology/portrait/header/9697-1408098193.jpg?lm=1,,,,https://www.transfermarkt.co.uk/pavel-krmas/profil/spieler/9697,L1,Sport-Club Freiburg,250000,2250000
9698,Stefanos,Kotsolis,Stefanos Kotsolis,2016,265,stefanos-kotsolis,Greece,Athens,Greece,1979-06-05 00:00:00,Goalkeeper,Goalkeeper,right,189,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/stefanos-kotsolis/profil/spieler/9698,GR1,Panathinaikos Athlitikos Omilos,150000,1750000
9706,Sotiris,Kyrgiakos,Sotiris Kyrgiakos,2012,82,sotiris-kyrgiakos,Greece,Trikala,Greece,1979-07-23 00:00:00,Centre-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/s_9706_82_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/sotiris-kyrgiakos/profil/spieler/9706,L1,Verein für Leibesübungen Wolfsburg,300000,7000000
9707,Konstantinos,Mendrinos,Konstantinos Mendrinos,2017,441,konstantinos-mendrinos,Greece,Athen,Greece,1985-05-28 00:00:00,Central Midfield,Midfield,both,179,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/konstantinos-mendrinos/profil/spieler/9707,GR1,Apollon Smyrnis,100000,1600000
9711,Nery,Castillo,Nery Castillo,2013,367,nery-castillo,Mexico,San Luis Potosí,Mexico,1984-06-13 00:00:00,Right Winger,Attack,left,170,,,https://img.a.transfermarkt.technology/portrait/header/s_9711_367_2013_10_16_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/nery-castillo/profil/spieler/9711,ES1,Rayo Vallecano de Madrid S. A. D.,1000000,15000000
9737,Anastasios,Pantos,Anastasios Pantos,2012,2671,anastasios-pantos,Greece,Athen,Greece,1976-05-05 00:00:00,Right-Back,Defender,right,172,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/anastasios-pantos/profil/spieler/9737,GR1,PAS Giannina,150000,1750000
9743,Spyros,Vallas,Spyros Vallas,2013,128,spyros-vallas,Greece,Elassona,Greece,1981-08-26 00:00:00,Centre-Back,Defender,right,188,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/spyros-vallas/profil/spieler/9743,GR1,AO Xanthi,500000,1500000
9761,Christos,Patsatzoglou,Christos Patsatzoglou,2012,2671,christos-patsatzoglou,Greece,Athens,Greece,1979-03-19 00:00:00,Defensive Midfield,Midfield,right,182,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/christos-patsatzoglou/profil/spieler/9761,GR1,PAS Giannina,100000,3500000
9775,Oleksandr,Shovkovskyi,Oleksandr Shovkovskyi,2016,338,oleksandr-shovkovskyi,UdSSR,Kiew,Ukraine,1975-01-02 00:00:00,Goalkeeper,Goalkeeper,right,191,,Sandor Varga,https://img.a.transfermarkt.technology/portrait/header/9775-1602085972.jpg?lm=1,,,,https://www.transfermarkt.co.uk/oleksandr-shovkovskyi/profil/spieler/9775,UKR1,Futbolniy Klub Dynamo Kyiv,200000,3250000
9779,Vitaliy,Reva,Vitaliy Reva,2013,9007,vitaliy-reva,UdSSR,Dnipropetrovsk,Ukraine,1974-11-19 00:00:00,Goalkeeper,Goalkeeper,right,182,,Kostyantyn Sosenko,https://img.a.transfermarkt.technology/portrait/header/9779-1639146807.png?lm=1,,,,https://www.transfermarkt.co.uk/vitaliy-reva/profil/spieler/9779,UKR1,Arsenal Kyiv,200000,500000
9786,Georgi,Peev,Georgi Peev,2015,4128,georgi-peev,Bulgaria,Sofia,Bulgaria,1979-03-11 00:00:00,Right Midfield,Midfield,right,181,,,https://img.a.transfermarkt.technology/portrait/header/9786-1675343269.png?lm=1,,,,https://www.transfermarkt.co.uk/georgi-peev/profil/spieler/9786,RU1,Amkar Perm,100000,2700000
9794,Oleg,Gusev,Oleg Gusev,2017,338,oleg-gusev,UdSSR,"Stepanivka, Sumy Region",Ukraine,1983-04-25 00:00:00,Right Midfield,Midfield,right,179,,ProStar,https://img.a.transfermarkt.technology/portrait/header/9794-1419868454.jpg?lm=1,,,,https://www.transfermarkt.co.uk/oleg-gusev/profil/spieler/9794,UKR1,Futbolniy Klub Dynamo Kyiv,500000,8000000
9796,Oleksandr,Aliyev,Oleksandr Aliyev,2013,2700,oleksandr-aliyev,UdSSR,Khabarovsk,Ukraine,1985-02-03 00:00:00,Attacking Midfield,Midfield,both,173,,,https://img.a.transfermarkt.technology/portrait/header/9796-1550485380.jpg?lm=1,,,,https://www.transfermarkt.co.uk/oleksandr-aliyev/profil/spieler/9796,RU1,Anzhi Makhachkala ( -2022),800000,10000000
9798,Maksim,Shatskikh,Maksim Shatskikh,2014,6996,maksim-shatskikh,UdSSR,Tashkent,Uzbekistan,1978-08-30 00:00:00,Centre-Forward,Attack,right,187,,,https://img.a.transfermarkt.technology/portrait/header/9798-1636358395.png?lm=1,,,,https://www.transfermarkt.co.uk/maksim-shatskikh/profil/spieler/9798,UKR1,Goverla Uzhgorod (- 2016),200000,4000000
9800,Artem,Milevskyi,Artem Milevskyi,2020,61825,artem-milevskyi,UdSSR,Minsk,Ukraine,1985-01-12 00:00:00,Centre-Forward,Attack,right,189,,OFA,https://img.a.transfermarkt.technology/portrait/header/9800-1611591092.png?lm=1,,,,https://www.transfermarkt.co.uk/artem-milevskyi/profil/spieler/9800,UKR1,FC Minaj,100000,11000000
9813,,Bosingwa,Bosingwa,2015,449,bosingwa,Zaire,Mbandaka,Portugal,1982-08-24 00:00:00,Right-Back,Defender,right,183,,,https://img.a.transfermarkt.technology/portrait/header/9813-1454172829.jpg?lm=1,,,,https://www.transfermarkt.co.uk/bosingwa/profil/spieler/9813,TR1,Trabzonspor Kulübü,1200000,21500000
9814,Bruno,Moraes,Bruno Moraes,2013,2424,bruno-moraes,Brazil,Santos,Brazil,1984-07-07 00:00:00,Centre-Forward,Attack,right,180,,,https://img.a.transfermarkt.technology/portrait/header/9814-1556111564.jpg?lm=1,,,,https://www.transfermarkt.co.uk/bruno-moraes/profil/spieler/9814,PO1,Gil Vicente Futebol Clube,150000,700000
9819,Ricardo,Costa,Ricardo Costa,2019,2503,ricardo-costa,Portugal,Vila Nova de Gaia,Portugal,1981-05-16 00:00:00,Centre-Back,Defender,right,184,,OFSPORTS,https://img.a.transfermarkt.technology/portrait/header/9819-1595427241.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ricardo-costa/profil/spieler/9819,PO1,Boavista FC,100000,6000000
9824,Hugo,Almeida,Hugo Almeida,2017,2441,hugo-almeida,Portugal,Figueira da Foz,Portugal,1984-05-23 00:00:00,Centre-Forward,Attack,left,191,,,https://img.a.transfermarkt.technology/portrait/header/9824-1407752279.jpg?lm=1,,,,https://www.transfermarkt.co.uk/hugo-almeida/profil/spieler/9824,GR1,Athlitiki Enosi Konstantinoupoleos,50000,8500000
9828,Ricardo,Carvalho,Ricardo Carvalho,2015,162,ricardo-carvalho,Portugal,Amarante,Portugal,1978-05-18 00:00:00,Centre-Back,Defender,right,182,,Gestifute,https://img.a.transfermarkt.technology/portrait/header/9828-1464946916.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ricardo-carvalho/profil/spieler/9828,FR1,Association sportive de Monaco Football Club,100000,30000000
9830,César,Peixoto,César Peixoto,2014,2424,cesar-peixoto,Portugal,Guimarães,Portugal,1980-05-12 00:00:00,Left Midfield,Midfield,left,182,,Gestifute,https://img.a.transfermarkt.technology/portrait/header/9830-1411398589.jpg?lm=1,,,,https://www.transfermarkt.co.uk/cesar-peixoto/profil/spieler/9830,PO1,Gil Vicente Futebol Clube,400000,2500000
9832,Paulo,Ferreira,Paulo Ferreira,2012,631,paulo-ferreira,Portugal,Cascais,Portugal,1979-01-18 00:00:00,Right-Back,Defender,right,183,,Gestifute,https://img.a.transfermarkt.technology/portrait/header/9832-1683041290.jpg?lm=1,,,,https://www.transfermarkt.co.uk/paulo-ferreira/profil/spieler/9832,GB1,Chelsea Football Club,750000,20000000
9836,Dimitrios,Papadopoulos,Dimitrios Papadopoulos,2016,3060,dimitrios-papadopoulos,UdSSR,Gagarin,Greece,1981-10-20 00:00:00,Centre-Forward,Attack,right,179,,,https://img.a.transfermarkt.technology/portrait/header/9836-1678385986.png?lm=1,,,,https://www.transfermarkt.co.uk/dimitrios-papadopoulos/profil/spieler/9836,GR1,APS Atromitos Athinon,250000,3500000
9841,Georgios,Seitaridis,Georgios Seitaridis,2012,265,georgios-seitaridis,Greece,Piräus,Greece,1981-06-04 00:00:00,Right-Back,Defender,right,185,,,https://img.a.transfermarkt.technology/portrait/header/s_9841_265_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/georgios-seitaridis/profil/spieler/9841,GR1,Panathinaikos Athlitikos Omilos,800000,14000000
9847,Giannis,Arabatzis,Giannis Arabatzis,2016,5219,giannis-arabatzis,Greece,Veria,Greece,1984-05-28 00:00:00,Goalkeeper,Goalkeeper,right,191,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/giannis-arabatzis/profil/spieler/9847,GR1,AOK Kerkyra,50000,1200000
9849,Sotiris,Lyberopoulos,Sotiris Lyberopoulos,2012,128,sotiris-lyberopoulos,Greece,Filiatra,Greece,1977-06-29 00:00:00,Goalkeeper,Goalkeeper,right,185,,promsports,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/sotiris-lyberopoulos/profil/spieler/9849,GR1,AO Xanthi,75000,1000000
9850,Vangelis,Moras,Vangelis Moras,2019,4603,vangelis-moras,Greece,Larisa,Greece,1981-08-26 00:00:00,Centre-Back,Defender,right,193,,,https://img.a.transfermarkt.technology/portrait/header/9850-1449060916.jpg?lm=1,,,,https://www.transfermarkt.co.uk/vangelis-moras/profil/spieler/9850,GR1,Athlitiki Enosi Larisas,100000,3000000
9852,Konstantinos,Katsouranis,Konstantinos Katsouranis,2014,3060,konstantinos-katsouranis,Greece,Patras,Greece,1979-06-21 00:00:00,Defensive Midfield,Midfield,right,183,,Juzzt Football,https://img.a.transfermarkt.technology/portrait/header/s_9852_1091_2014_04_06_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/konstantinos-katsouranis/profil/spieler/9852,GR1,APS Atromitos Athinon,1000000,8500000
9856,Nikolaos,Pourtoulidis,Nikolaos Pourtoulidis,2015,47,nikolaos-pourtoulidis,Greece,Kavala,Greece,1983-10-07 00:00:00,Central Midfield,Midfield,right,168,,ES SPORT,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/nikolaos-pourtoulidis/profil/spieler/9856,GR1,Iraklis Thessaloniki,100000,450000
9871,Nikolaos,Georgeas,Nikolaos Georgeas,2012,2079,nikolaos-georgeas,Greece,Kalamata,Greece,1976-12-27 00:00:00,Right-Back,Defender,right,173,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/nikolaos-georgeas/profil/spieler/9871,GR1,Veria NPS,100000,1500000
9885,Brynjar,Gunnarsson,Brynjar Gunnarsson,2012,1032,brynjar-gunnarsson,Iceland,Reykjavík,Iceland,1975-10-16 00:00:00,Defensive Midfield,Midfield,right,185,,,https://img.a.transfermarkt.technology/portrait/header/s_9885_1032_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/brynjar-gunnarsson/profil/spieler/9885,GB1,Reading FC,250000,2000000
9915,Reto,Ziegler,Reto Ziegler,2013,6574,reto-ziegler,Switzerland,Genf,Switzerland,1986-01-16 00:00:00,Centre-Back,Defender,left,183,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/9915-1583515169.jpg?lm=1,,,,https://www.transfermarkt.co.uk/reto-ziegler/profil/spieler/9915,IT1,Unione Sportiva Sassuolo Calcio,100000,8200000
9934,Veroljub,Salatic,Veroljub Salatic,2018,28095,veroljub-salatic,Jugoslawien (SFR),Zvornik,Switzerland,1985-11-14 00:00:00,Defensive Midfield,Midfield,right,186,,Soccer Mondial AG,https://img.a.transfermarkt.technology/portrait/header/9934-1555524370.png?lm=1,,,,https://www.transfermarkt.co.uk/veroljub-salatic/profil/spieler/9934,RU1,FK Ufa,200000,2500000
9956,James,McFadden,James McFadden,2016,987,james-mcfadden,Scotland,Glasgow,Scotland,1983-04-14 00:00:00,Second Striker,Attack,left,178,,,https://img.a.transfermarkt.technology/portrait/header/s_9956_75_2012_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/james-mcfadden/profil/spieler/9956,SC1,Motherwell Football Club,250000,8000000
9966,Almen,Abdi,Almen Abdi,2015,1010,almen-abdi,Jugoslawien (SFR),Prizren,Switzerland,1986-10-21 00:00:00,Central Midfield,Midfield,right,181,,,https://img.a.transfermarkt.technology/portrait/header/s_9966_1010_2013_09_26_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/almen-abdi/profil/spieler/9966,GB1,Watford FC,750000,3500000
9967,Blerim,Dzemaili,Blerim Dzemaili,2019,1025,blerim-dzemaili,Jugoslawien (SFR),Tetovo,Switzerland,1986-04-12 00:00:00,Central Midfield,Midfield,right,180,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/9967-1647955517.jpg?lm=1,,,,https://www.transfermarkt.co.uk/blerim-dzemaili/profil/spieler/9967,IT1,Bologna Football Club 1909,100000,11000000
9975,Richard,Chaplow,Richard Chaplow,2012,180,richard-chaplow,England,Accrington,England,1985-02-02 00:00:00,Central Midfield,Midfield,right,175,,,https://img.a.transfermarkt.technology/portrait/header/9975-1524318889.jpg?lm=1,,,,https://www.transfermarkt.co.uk/richard-chaplow/profil/spieler/9975,GB1,Southampton FC,125000,2500000
9980,Rob,Hulse,Rob Hulse,2012,1039,rob-hulse,England,Crewe,England,1979-10-25 00:00:00,Centre-Forward,Attack,right,185,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/rob-hulse/profil/spieler/9980,GB1,Queens Park Rangers,250000,3750000
9988,Michael,Dawson,Michael Dawson,2016,3008,michael-dawson,England,Northallerton,England,1983-11-18 00:00:00,Centre-Back,Defender,right,189,,,https://img.a.transfermarkt.technology/portrait/header/9988-1541148674.JPG?lm=1,,,,https://www.transfermarkt.co.uk/michael-dawson/profil/spieler/9988,GB1,Hull City,200000,12000000
10003,Wes,Morgan,Wes Morgan,2020,1003,wes-morgan,England,Nottingham,Jamaica,1984-01-21 00:00:00,Centre-Back,Defender,right,185,,,https://img.a.transfermarkt.technology/portrait/header/10003-1405438663.jpg?lm=1,,,,https://www.transfermarkt.co.uk/wes-morgan/profil/spieler/10003,GB1,Leicester City,400000,3500000
10025,Michael,Doyle,Michael Doyle,2015,2578,michael-doyle,Ireland,Dublin,Ireland,1981-08-08 00:00:00,Central Midfield,Midfield,left,178,,,https://img.a.transfermarkt.technology/portrait/header/s_10025_350_2013_09_24_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/michael-doyle/profil/spieler/10025,SC1,St. Johnstone FC,200000,900000
10029,Isaac,Osbourne,Isaac Osbourne,2014,465,isaac-osbourne,England,Birmingham,England,1986-06-22 00:00:00,Defensive Midfield,Midfield,right,178,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/isaac-osbourne/profil/spieler/10029,SC1,Saint Mirren Football Club,325000,500000
10118,Aykut,Ercetin,Aykut Ercetin,2014,126,aykut-ercetin,Germany,Göppingen,Turkey,1982-09-14 00:00:00,Goalkeeper,Goalkeeper,,,,ARP Sportmarketing,https://img.a.transfermarkt.technology/portrait/header/s_10118_141_2013_09_05_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/aykut-ercetin/profil/spieler/10118,TR1,Çaykur Rizespor Kulübü,100000,2000000
10121,Orhan,Sam,Orhan Sam,2017,820,orhan-sam,Turkey,Zonguldak,Turkey,1986-06-01 00:00:00,Right-Back,Defender,right,181,,,https://img.a.transfermarkt.technology/portrait/header/10121-1509122443.jpg?lm=1,,,,https://www.transfermarkt.co.uk/orhan-sam/profil/spieler/10121,TR1,Gençlerbirliği Spor Kulübü,50000,4000000
10139,Güven,Varol,Güven Varol,2015,3216,guven-varol,Turkey,Sakarya,Turkey,1981-06-02 00:00:00,Right Midfield,Midfield,right,184,,,https://img.a.transfermarkt.technology/portrait/header/10139-1465323541.jpg?lm=1,,,,https://www.transfermarkt.co.uk/guven-varol/profil/spieler/10139,TR1,Mersin Talimyurdu SK,50000,1200000
10143,Umut,Bulut,Umut Bulut,2020,19789,umut-bulut,Turkey,Kayseri,Turkey,1983-03-15 00:00:00,Centre-Forward,Attack,right,184,2023-06-30 00:00:00,Stars & Friends,https://img.a.transfermarkt.technology/portrait/header/10143-1663353142.png?lm=1,,,,https://www.transfermarkt.co.uk/umut-bulut/profil/spieler/10143,TR1,Yeni Malatyaspor,25000,6000000
10152,Cagdas,Atan,Cagdas Atan,2013,19771,cagdas-atan,Turkey,Izmir,Turkey,1980-02-28 00:00:00,Centre-Back,Defender,left,187,,,https://img.a.transfermarkt.technology/portrait/header/s_10152_26_2010_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/cagdas-atan/profil/spieler/10152,TR1,Akhisarspor,150000,3000000
10183,Dani,Fernández,Dani Fernández,2014,653,dani-fernandez,Spain,Barcelona,Spain,1983-01-20 00:00:00,Right-Back,Defender,right,181,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/dani-fernandez/profil/spieler/10183,GR1,Omilos Filathlon Irakliou FC,150000,1500000
10244,Bernt,Evens,Bernt Evens,2012,520,bernt-evens,Belgium,Neerpelt,Belgium,1978-11-09 00:00:00,Left-Back,Defender,left,189,,,https://img.a.transfermarkt.technology/portrait/header/10244-1616774057.jpg?lm=1,,,,https://www.transfermarkt.co.uk/bernt-evens/profil/spieler/10244,BE1,Cercle Brugge Koninklijke Sportvereniging,200000,700000
10250,Fabio,Coltorti,Fabio Coltorti,2017,23826,fabio-coltorti,Switzerland,Kriens,Switzerland,1980-12-03 00:00:00,Goalkeeper,Goalkeeper,,,,,https://img.a.transfermarkt.technology/portrait/header/10250-1503302138.jpg?lm=1,,,,https://www.transfermarkt.co.uk/fabio-coltorti/profil/spieler/10250,L1,RasenBallsport Leipzig,200000,2000000
10254,Daniel,Fernandes,Daniel Fernandes,2014,7185,daniel-fernandes,Canada,Alberta,Portugal,1983-09-25 00:00:00,Goalkeeper,Goalkeeper,right,195,,,https://img.a.transfermarkt.technology/portrait/header/10254-1563989720.jpg?lm=1,,,,https://www.transfermarkt.co.uk/daniel-fernandes/profil/spieler/10254,GR1,Panthrakikos Komotini,25000,2000000
10255,Alexander,Farnerud,Alexander Farnerud,2015,416,alexander-farnerud,Sweden,Landskrona,Sweden,1984-05-01 00:00:00,Central Midfield,Midfield,left,181,,MD Management,https://img.a.transfermarkt.technology/portrait/header/10255-1455550957.jpg?lm=1,,,,https://www.transfermarkt.co.uk/alexander-farnerud/profil/spieler/10255,IT1,Torino Calcio,100000,3000000
10267,Jeffrey,Rentmeister,Jeffrey Rentmeister,2014,968,jeffrey-rentmeister,Belgium,Oupeye,Belgium,1984-07-11 00:00:00,Centre-Back,Defender,right,189,,Gallea Gestion S.A,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jeffrey-rentmeister/profil/spieler/10267,BE1,Koninklijke Voetbal Club Westerlo,200000,400000
10288,Igor,Duljaj,Igor Duljaj,2013,16245,igor-duljaj,Jugoslawien (SFR),Topola,Serbia,1979-10-29 00:00:00,Defensive Midfield,Midfield,right,175,,,https://img.a.transfermarkt.technology/portrait/header/10288-1671118207.png?lm=1,,,,https://www.transfermarkt.co.uk/igor-duljaj/profil/spieler/10288,UKR1,FK Sevastopol (- 2014),300000,4000000
10289,Andrija,Delibasic,Andrija Delibasic,2012,367,andrija-delibasic,Jugoslawien (SFR),Nikšić,Montenegro,1981-04-24 00:00:00,Centre-Forward,Attack,right,187,,Zoran Stojadinovic,https://img.a.transfermarkt.technology/portrait/header/s_10289_367_2012_10_24_1.jpg?lm=1,,,,https://www.transfermarkt.co.uk/andrija-delibasic/profil/spieler/10289,ES1,Rayo Vallecano de Madrid S. A. D.,700000,2200000
10329,Alexander,Stolz,Alexander Stolz,2019,533,alexander-stolz,Germany,Pforzheim,Germany,1983-10-13 00:00:00,Goalkeeper,Goalkeeper,right,189,,,https://img.a.transfermarkt.technology/portrait/header/10329-1532693470.jpg?lm=1,,,,https://www.transfermarkt.co.uk/alexander-stolz/profil/spieler/10329,L1,Turn- und Sportgemeinschaft 1899 Hoffenheim Fußball-Spielbetriebs,100000,200000
10375,Shaun,MacDonald,Shaun MacDonald,2015,989,shaun-macdonald,Wales,Swansea,Wales,1988-06-17 00:00:00,Central Midfield,Midfield,right,183,2023-06-30 00:00:00,The Endgame Group,https://img.a.transfermarkt.technology/portrait/header/10375-1452002410.jpg?lm=1,,,,https://www.transfermarkt.co.uk/shaun-macdonald/profil/spieler/10375,GB1,Association Football Club Bournemouth,75000,500000
10424,John,Rankin,John Rankin,2015,1519,john-rankin,Scotland,Bellshill,Scotland,1983-06-27 00:00:00,Central Midfield,Midfield,left,173,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/john-rankin/profil/spieler/10424,SC1,Dundee United Football Club,250000,575000
10471,,Luiz Gustavo,Luiz Gustavo,2021,36,luiz-gustavo,Brazil,Pindamonhangaba,Brazil,1987-07-23 00:00:00,Defensive Midfield,Midfield,left,187,2023-06-30 00:00:00,ROGON,https://img.a.transfermarkt.technology/portrait/header/10471-1566826643.jpg?lm=1,,,,https://www.transfermarkt.co.uk/luiz-gustavo/profil/spieler/10471,TR1,Fenerbahçe Spor Kulübü,500000,22000000
